@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
2217,354,0,55960,14271,0.796799,1,0.006286,1,0.993714,0.012494,0.797818,1.253418,0.042524
2218,354,0,55958,14273,0.796771,1,0.006286,1,0.993714,0.012494,0.79779,1.253463,0.042525
2219,354,0,55957,14274,0.796756,1,0.006287,1,0.993713,0.012494,0.797776,1.253485,0.042527
2220,354,0,55955,14276,0.796728,1,0.006287,1,0.993713,0.012495,0.797747,1.25353,0.042529
2221,354,0,55947,14284,0.796614,1,0.006288,1,0.993712,0.012497,0.797634,1.253708,0.042532
2222,354,0,55946,14285,0.7966,1,0.006288,1,0.993712,0.012497,0.79762,1.25373,0.042533
2223,354,0,55938,14293,0.796486,1,0.006289,1,0.993711,0.012499,0.797507,1.253908,0.042533
2224,354,0,55933,14298,0.796415,1,0.006289,1,0.993711,0.0125,0.797436,1.25402,0.042533
2225,354,0,55932,14299,0.7964,1,0.006289,1,0.993711,0.0125,0.797422,1.254042,0.042533
2226,354,0,55931,14300,0.796386,1,0.006289,1,0.993711,0.0125,0.797407,1.254064,0.042537
2227,354,0,55930,14301,0.796372,1,0.00629,1,0.99371,0.0125,0.797393,1.254086,0.042541
2228,354,0,55928,14303,0.796343,1,0.00629,1,0.99371,0.012501,0.797365,1.254131,0.042541
2229,354,0,55927,14304,0.796329,1,0.00629,1,0.99371,0.012501,0.797351,1.254153,0.042541
2230,354,0,55926,14305,0.796315,1,0.00629,1,0.99371,0.012501,0.797337,1.254176,0.042544
2231,354,0,55923,14308,0.796272,1,0.00629,1,0.99371,0.012502,0.797294,1.254242,0.042548
2232,354,0,55922,14309,0.796258,1,0.00629,1,0.99371,0.012502,0.79728,1.254265,0.04255
2233,354,0,55921,14310,0.796244,1,0.006291,1,0.993709,0.012502,0.797266,1.254287,0.04255
2234,354,0,55920,14311,0.79623,1,0.006291,1,0.993709,0.012503,0.797252,1.254309,0.042556
2235,354,0,55919,14312,0.796215,1,0.006291,1,0.993709,0.012503,0.797237,1.254332,0.04256
2236,354,0,55918,14313,0.796201,1,0.006291,1,0.993709,0.012503,0.797223,1.254354,0.042573
2237,354,0,55909,14322,0.796073,1,0.006292,1,0.993708,0.012505,0.797096,1.254555,0.042573
2238,354,0,55908,14323,0.796059,1,0.006292,1,0.993708,0.012505,0.797082,1.254577,0.042587
2239,354,0,55906,14325,0.79603,1,0.006292,1,0.993708,0.012506,0.797053,1.254621,0.042588
2240,354,0,55881,14350,0.795674,1,0.006295,1,0.993705,0.012511,0.796699,1.255179,0.042588
2241,354,0,55880,14351,0.79566,1,0.006295,1,0.993705,0.012511,0.796685,1.255201,0.042594
2242,354,0,55852,14379,0.795261,1,0.006298,1,0.993702,0.012518,0.796288,1.255827,0.042594
2243,354,0,55851,14380,0.795247,1,0.006298,1,0.993702,0.012518,0.796274,1.255849,0.042597
2244,354,0,55850,14381,0.795233,1,0.006298,1,0.993702,0.012518,0.79626,1.255871,0.042606
2245,354,0,55827,14404,0.794905,1,0.006301,1,0.993699,0.012523,0.795934,1.256386,0.042606
2246,354,0,55826,14405,0.794891,1,0.006301,1,0.993699,0.012523,0.79592,1.256408,0.042606
2247,354,0,55825,14406,0.794877,1,0.006301,1,0.993699,0.012524,0.795906,1.25643,0.042606
2248,354,0,55824,14407,0.794863,1,0.006301,1,0.993699,0.012524,0.795891,1.256453,0.042606
2249,354,0,55823,14408,0.794848,1,0.006302,1,0.993698,0.012524,0.795877,1.256475,0.042606
2250,354,0,55822,14409,0.794834,1,0.006302,1,0.993698,0.012524,0.795863,1.256497,0.042608
2251,354,0,55813,14418,0.794706,1,0.006303,1,0.993697,0.012526,0.795736,1.256699,0.042608
2252,354,0,55812,14419,0.794692,1,0.006303,1,0.993697,0.012527,0.795721,1.256721,0.042608
2253,354,0,55811,14420,0.794678,1,0.006303,1,0.993697,0.012527,0.795707,1.256744,0.042608
2254,354,0,55810,14421,0.794663,1,0.006303,1,0.993697,0.012527,0.795693,1.256766,0.042608
2255,354,0,55809,14422,0.794649,1,0.006303,1,0.993697,0.012527,0.795679,1.256788,0.04261
2256,354,0,55808,14423,0.794635,1,0.006303,1,0.993697,0.012527,0.795665,1.256811,0.042612
2257,354,0,55807,14424,0.794621,1,0.006303,1,0.993697,0.012528,0.795651,1.256833,0.042614
2258,354,0,55806,14425,0.794606,1,0.006303,1,0.993697,0.012528,0.795636,1.256855,0.042615
2259,354,0,55805,14426,0.794592,1,0.006304,1,0.993696,0.012528,0.795622,1.256878,0.042615
2260,354,0,55804,14427,0.794578,1,0.006304,1,0.993696,0.012528,0.795608,1.2569,0.042617
2261,354,0,55798,14433,0.794492,1,0.006304,1,0.993696,0.01253,0.795523,1.257034,0.042636
2262,354,0,55797,14434,0.794478,1,0.006304,1,0.993696,0.01253,0.795509,1.257057,0.042637
2263,354,0,55796,14435,0.794464,1,0.006305,1,0.993695,0.01253,0.795495,1.257079,0.042642
2264,354,0,55795,14436,0.79445,1,0.006305,1,0.993695,0.01253,0.795481,1.257102,0.042644
2265,354,0,55794,14437,0.794436,1,0.006305,1,0.993695,0.012531,0.795466,1.257124,0.042644
2266,354,0,55793,14438,0.794421,1,0.006305,1,0.993695,0.012531,0.795452,1.257146,0.042644
2267,354,0,55792,14439,0.794407,1,0.006305,1,0.993695,0.012531,0.795438,1.257169,0.042661
2268,354,0,55789,14442,0.794364,1,0.006305,1,0.993695,0.012532,0.795396,1.257236,0.042668
2269,354,0,55788,14443,0.79435,1,0.006305,1,0.993695,0.012532,0.795381,1.257258,0.042669
2270,354,0,55786,14445,0.794322,1,0.006306,1,0.993694,0.012532,0.795353,1.257303,0.042676
2271,354,0,55757,14474,0.793909,1,0.006309,1,0.993691,0.012539,0.794942,1.257953,0.042676
2272,354,0,55756,14475,0.793894,1,0.006309,1,0.993691,0.012539,0.794928,1.257975,0.042682
2273,354,0,55732,14499,0.793553,1,0.006312,1,0.993688,0.012544,0.794588,1.258514,0.042682
2274,354,0,55731,14500,0.793538,1,0.006312,1,0.993688,0.012545,0.794574,1.258536,0.042682
2275,354,0,55730,14501,0.793524,1,0.006312,1,0.993688,0.012545,0.79456,1.258559,0.042684
2276,354,0,55729,14502,0.79351,1,0.006312,1,0.993688,0.012545,0.794546,1.258581,0.042684
2277,354,0,55728,14503,0.793496,1,0.006312,1,0.993688,0.012545,0.794531,1.258603,0.042685
2278,354,0,55727,14504,0.793482,1,0.006312,1,0.993688,0.012545,0.794517,1.258626,0.042694
2279,354,0,55711,14520,0.793254,1,0.006314,1,0.993686,0.012549,0.794291,1.258985,0.042694
2280,354,0,55710,14521,0.793239,1,0.006314,1,0.993686,0.012549,0.794276,1.259008,0.042694
2281,354,0,55709,14522,0.793225,1,0.006314,1,0.993686,0.012549,0.794262,1.25903,0.042694
2282,354,0,55708,14523,0.793211,1,0.006314,1,0.993686,0.01255,0.794248,1.259052,0.042694
2283,354,0,55707,14524,0.793197,1,0.006315,1,0.993685,0.01255,0.794234,1.259075,0.042694
2284,354,0,55706,14525,0.793182,1,0.006315,1,0.993685,0.01255,0.79422,1.259097,0.042696
2285,354,0,55704,14527,0.793154,1,0.006315,1,0.993685,0.012551,0.794191,1.259142,0.042705
2286,354,0,55690,14541,0.792955,1,0.006316,1,0.993684,0.012554,0.793993,1.259457,0.042705
2287,354,0,55688,14543,0.792926,1,0.006317,1,0.993683,0.012554,0.793965,1.259502,0.042714
2288,354,0,55657,14574,0.792485,1,0.00632,1,0.99368,0.012561,0.793526,1.260199,0.042716
2289,354,0,55656,14575,0.792471,1,0.00632,1,0.99368,0.012561,0.793511,1.260221,0.042725
2290,354,0,55655,14576,0.792456,1,0.00632,1,0.99368,0.012561,0.793497,1.260244,0.042727
2291,354,0,55654,14577,0.792442,1,0.006321,1,0.993679,0.012562,0.793483,1.260266,0.04273
2292,354,0,55651,14580,0.792399,1,0.006321,1,0.993679,0.012562,0.793441,1.260334,0.042732
2293,354,0,55650,14581,0.792385,1,0.006321,1,0.993679,0.012563,0.793426,1.260356,0.042749
2294,354,0,55646,14585,0.792328,1,0.006321,1,0.993679,0.012563,0.79337,1.260446,0.042754
2295,354,0,55573,14658,0.791289,1,0.00633,1,0.99367,0.01258,0.792335,1.262092,0.04277
2296,354,0,55556,14675,0.791047,1,0.006332,1,0.993668,0.012584,0.792095,1.262475,0.04277
2297,354,0,55555,14676,0.791032,1,0.006332,1,0.993668,0.012584,0.79208,1.262498,0.042772
2298,354,0,55554,14677,0.791018,1,0.006332,1,0.993668,0.012584,0.792066,1.262521,0.042773
2299,354,0,55543,14688,0.790862,1,0.006333,1,0.993667,0.012586,0.79191,1.262769,0.042776
2300,354,0,55542,14689,0.790847,1,0.006333,1,0.993667,0.012587,0.791896,1.262792,0.042778
2301,354,0,55503,14728,0.790292,1,0.006338,1,0.993662,0.012595,0.791344,1.263673,0.042783
2302,354,0,55477,14754,0.789922,1,0.006341,1,0.993659,0.012601,0.790975,1.264262,0.042783
2303,354,0,55476,14755,0.789908,1,0.006341,1,0.993659,0.012601,0.790961,1.264284,0.042783
2304,354,0,55475,14756,0.789893,1,0.006341,1,0.993659,0.012602,0.790947,1.264307,0.042783
2305,354,0,55474,14757,0.789879,1,0.006341,1,0.993659,0.012602,0.790933,1.26433,0.042783
2306,354,0,55473,14758,0.789865,1,0.006341,1,0.993659,0.012602,0.790919,1.264352,0.042783
2307,354,0,55472,14759,0.789851,1,0.006341,1,0.993659,0.012602,0.790905,1.264375,0.042783
2308,354,0,55471,14760,0.789836,1,0.006341,1,0.993659,0.012603,0.79089,1.264398,0.042784
2309,354,0,55470,14761,0.789822,1,0.006341,1,0.993659,0.012603,0.790876,1.26442,0.042787
2310,354,0,55469,14762,0.789808,1,0.006341,1,0.993659,0.012603,0.790862,1.264443,0.042788
2311,354,0,55466,14765,0.789765,1,0.006342,1,0.993658,0.012604,0.79082,1.264511,0.042791
2312,354,0,55465,14766,0.789751,1,0.006342,1,0.993658,0.012604,0.790805,1.264534,0.042793
2313,354,0,55463,14768,0.789722,1,0.006342,1,0.993658,0.012604,0.790777,1.264579,0.042794
2314,354,0,55454,14777,0.789594,1,0.006343,1,0.993657,0.012606,0.79065,1.264783,0.042805
2315,354,0,55453,14778,0.78958,1,0.006343,1,0.993657,0.012607,0.790635,1.264805,0.042827
2316,354,0,55452,14779,0.789566,1,0.006343,1,0.993657,0.012607,0.790621,1.264828,0.042835
2317,354,0,55451,14780,0.789552,1,0.006344,1,0.993656,0.012607,0.790607,1.264851,0.042842
2318,354,0,55418,14813,0.789082,1,0.006347,1,0.993653,0.012614,0.79014,1.265599,0.042854
2319,354,0,55417,14814,0.789068,1,0.006347,1,0.993653,0.012615,0.790125,1.265622,0.042854
2320,354,0,55416,14815,0.789053,1,0.006347,1,0.993653,0.012615,0.790111,1.265645,0.042858
2321,354,0,55409,14822,0.788954,1,0.006348,1,0.993652,0.012616,0.790012,1.265803,0.042858
2322,354,0,55408,14823,0.788939,1,0.006348,1,0.993652,0.012617,0.789998,1.265826,0.042868
2323,354,0,55407,14824,0.788925,1,0.006349,1,0.993651,0.012617,0.789984,1.265849,0.04287
2324,354,0,55400,14831,0.788825,1,0.006349,1,0.993651,0.012619,0.789885,1.266008,0.042871
2325,354,0,55385,14846,0.788612,1,0.006351,1,0.993649,0.012622,0.789672,1.266349,0.042871
2326,354,0,55384,14847,0.788598,1,0.006351,1,0.993649,0.012622,0.789658,1.266371,0.042871
2327,354,0,55383,14848,0.788583,1,0.006351,1,0.993649,0.012622,0.789644,1.266394,0.042871
2328,354,0,55382,14849,0.788569,1,0.006351,1,0.993649,0.012623,0.78963,1.266417,0.042872
2329,354,0,55361,14870,0.78827,1,0.006354,1,0.993646,0.012627,0.789332,1.266894,0.042875
2330,354,0,55345,14886,0.788042,1,0.006356,1,0.993644,0.012631,0.789105,1.267258,0.042875
2331,354,0,55344,14887,0.788028,1,0.006356,1,0.993644,0.012631,0.789091,1.267281,0.042879
2332,354,0,55343,14888,0.788014,1,0.006356,1,0.993644,0.012631,0.789077,1.267303,0.042882
2333,354,0,55342,14889,0.788,1,0.006356,1,0.993644,0.012632,0.789063,1.267326,0.042902
2334,354,0,55339,14892,0.787957,1,0.006356,1,0.993644,0.012632,0.78902,1.267394,0.042902
2335,354,0,55338,14893,0.787943,1,0.006356,1,0.993644,0.012632,0.789006,1.267417,0.042908
2336,354,0,55337,14894,0.787928,1,0.006357,1,0.993643,0.012633,0.788992,1.26744,0.042908
2337,354,0,55336,14895,0.787914,1,0.006357,1,0.993643,0.012633,0.788978,1.267463,0.042926
2338,354,0,55334,14897,0.787886,1,0.006357,1,0.993643,0.012633,0.788949,1.267508,0.042929
2339,354,0,55307,14924,0.787501,1,0.00636,1,0.99364,0.012639,0.788567,1.268123,0.042929
2340,354,0,55306,14925,0.787487,1,0.00636,1,0.99364,0.01264,0.788553,1.268146,0.042931
2341,354,0,55291,14940,0.787273,1,0.006362,1,0.993638,0.012643,0.78834,1.268488,0.042944
2342,354,0,55290,14941,0.787259,1,0.006362,1,0.993638,0.012643,0.788326,1.268511,0.042947
2343,354,0,55278,14953,0.787088,1,0.006363,1,0.993637,0.012646,0.788156,1.268784,0.042956
2344,354,0,55277,14954,0.787074,1,0.006363,1,0.993637,0.012646,0.788142,1.268807,0.042958
2345,354,0,55209,15022,0.786106,1,0.006371,1,0.993629,0.012662,0.787179,1.27036,0.042958
2346,354,0,55208,15023,0.786092,1,0.006371,1,0.993629,0.012662,0.787164,1.270383,0.042958
2347,354,0,55206,15025,0.786063,1,0.006371,1,0.993629,0.012662,0.787136,1.270428,0.042958
2348,354,0,55205,15026,0.786049,1,0.006372,1,0.993628,0.012663,0.787122,1.270451,0.042958
2349,354,0,55203,15028,0.78602,1,0.006372,1,0.993628,0.012663,0.787094,1.270497,0.042959
2350,354,0,55199,15032,0.785963,1,0.006372,1,0.993628,0.012664,0.787037,1.270588,0.042959
2351,354,0,55198,15033,0.785949,1,0.006372,1,0.993628,0.012664,0.787023,1.270611,0.042959
2352,354,0,55197,15034,0.785935,1,0.006373,1,0.993627,0.012664,0.787009,1.270634,0.042959
2353,354,0,55196,15035,0.785921,1,0.006373,1,0.993627,0.012665,0.786994,1.270657,0.04296
2354,354,0,55195,15036,0.785907,1,0.006373,1,0.993627,0.012665,0.78698,1.27068,0.042963
2355,354,0,55191,15040,0.78585,1,0.006373,1,0.993627,0.012666,0.786924,1.270771,0.042966
2356,354,0,55190,15041,0.785835,1,0.006373,1,0.993627,0.012666,0.786909,1.270794,0.042967
2357,354,0,55187,15044,0.785793,1,0.006374,1,0.993626,0.012667,0.786867,1.270863,0.042968
2358,354,0,55186,15045,0.785778,1,0.006374,1,0.993626,0.012667,0.786853,1.270886,0.042997
2359,354,0,55185,15046,0.785764,1,0.006374,1,0.993626,0.012667,0.786839,1.270909,0.042997
2360,354,0,55184,15047,0.78575,1,0.006374,1,0.993626,0.012667,0.786824,1.270932,0.043006
2361,354,0,55144,15087,0.78518,1,0.006379,1,0.993621,0.012676,0.786258,1.271848,0.043006
2362,354,0,55142,15089,0.785152,1,0.006379,1,0.993621,0.012677,0.786229,1.271893,0.043006
2363,354,0,55141,15090,0.785138,1,0.006379,1,0.993621,0.012677,0.786215,1.271916,0.043006
2364,354,0,55140,15091,0.785123,1,0.006379,1,0.993621,0.012677,0.786201,1.271939,0.043009
2365,354,0,55092,15139,0.78444,1,0.006385,1,0.993615,0.012688,0.785521,1.27304,0.043015
2366,354,0,55091,15140,0.784426,1,0.006385,1,0.993615,0.012688,0.785507,1.273063,0.043018
2367,354,0,55084,15147,0.784326,1,0.006386,1,0.993614,0.01269,0.785408,1.273224,0.043019
2368,354,0,55077,15154,0.784226,1,0.006386,1,0.993614,0.012692,0.785308,1.273385,0.043019
2369,354,0,55076,15155,0.784212,1,0.006386,1,0.993614,0.012692,0.785294,1.273408,0.04303
2370,354,0,55057,15174,0.783942,1,0.006389,1,0.993611,0.012696,0.785025,1.273845,0.043031
2371,354,0,55056,15175,0.783927,1,0.006389,1,0.993611,0.012696,0.785011,1.273868,0.043035
2372,354,0,55051,15180,0.783856,1,0.006389,1,0.993611,0.012698,0.78494,1.273982,0.043038
2373,354,0,54941,15290,0.78229,1,0.006402,1,0.993598,0.012723,0.783382,1.276517,0.043038
2374,354,0,54940,15291,0.782276,1,0.006402,1,0.993598,0.012723,0.783368,1.27654,0.043047
2375,354,0,54912,15319,0.781877,1,0.006405,1,0.993595,0.012729,0.782971,1.277187,0.043047
2376,354,0,54911,15320,0.781863,1,0.006406,1,0.993594,0.012729,0.782957,1.27721,0.043047
2377,354,0,54910,15321,0.781848,1,0.006406,1,0.993594,0.01273,0.782943,1.277233,0.043048
2378,354,0,54901,15330,0.78172,1,0.006407,1,0.993593,0.012732,0.782815,1.277441,0.043048
2379,354,0,54900,15331,0.781706,1,0.006407,1,0.993593,0.012732,0.782801,1.277464,0.043048
2380,354,0,54899,15332,0.781692,1,0.006407,1,0.993593,0.012732,0.782787,1.277487,0.043048
2381,354,0,54898,15333,0.781678,1,0.006407,1,0.993593,0.012732,0.782773,1.27751,0.043048
2382,354,0,54897,15334,0.781663,1,0.006407,1,0.993593,0.012733,0.782758,1.277533,0.043052
2383,354,0,54896,15335,0.781649,1,0.006407,1,0.993593,0.012733,0.782744,1.277557,0.043053
2384,354,0,54800,15431,0.780282,1,0.006418,1,0.993582,0.012755,0.781384,1.27978,0.043053
2385,354,0,54799,15432,0.780268,1,0.006419,1,0.993581,0.012755,0.78137,1.279803,0.043053
2386,354,0,54798,15433,0.780254,1,0.006419,1,0.993581,0.012755,0.781356,1.279827,0.043077
2387,354,0,54797,15434,0.780239,1,0.006419,1,0.993581,0.012756,0.781342,1.27985,0.043095
2388,354,0,54779,15452,0.779983,1,0.006421,1,0.993579,0.01276,0.781087,1.280268,0.043095
2389,354,0,54778,15453,0.779969,1,0.006421,1,0.993579,0.01276,0.781072,1.280291,0.043095
2390,354,0,54777,15454,0.779955,1,0.006421,1,0.993579,0.01276,0.781058,1.280314,0.043098
2391,354,0,54764,15467,0.77977,1,0.006423,1,0.993577,0.012763,0.780874,1.280616,0.0431
2392,354,0,54762,15469,0.779741,1,0.006423,1,0.993577,0.012764,0.780846,1.280663,0.043103
2393,354,0,54761,15470,0.779727,1,0.006423,1,0.993577,0.012764,0.780832,1.280686,0.043106
2394,354,0,54751,15480,0.779585,1,0.006424,1,0.993576,0.012766,0.78069,1.280918,0.043106
2395,354,0,54750,15481,0.77957,1,0.006424,1,0.993576,0.012766,0.780676,1.280941,0.043106
2396,354,0,54749,15482,0.779556,1,0.006424,1,0.993576,0.012767,0.780662,1.280965,0.043108
2397,354,0,54748,15483,0.779542,1,0.006424,1,0.993576,0.012767,0.780647,1.280988,0.04312
2398,354,0,54747,15484,0.779528,1,0.006425,1,0.993575,0.012767,0.780633,1.281011,0.04312
2399,354,0,54746,15485,0.779513,1,0.006425,1,0.993575,0.012767,0.780619,1.281034,0.04312
2400,354,0,54745,15486,0.779499,1,0.006425,1,0.993575,0.012768,0.780605,1.281058,0.04312
2401,354,0,54744,15487,0.779485,1,0.006425,1,0.993575,0.012768,0.780591,1.281081,0.04312
2402,354,0,54743,15488,0.779471,1,0.006425,1,0.993575,0.012768,0.780577,1.281104,0.04312
2403,354,0,54742,15489,0.779456,1,0.006425,1,0.993575,0.012768,0.780562,1.281127,0.04312
2404,354,0,54741,15490,0.779442,1,0.006425,1,0.993575,0.012768,0.780548,1.281151,0.04312
2405,354,0,54740,15491,0.779428,1,0.006425,1,0.993575,0.012769,0.780534,1.281174,0.043121
2406,354,0,54739,15492,0.779414,1,0.006425,1,0.993575,0.012769,0.78052,1.281197,0.043122
2407,354,0,54738,15493,0.779399,1,0.006426,1,0.993574,0.012769,0.780506,1.281221,0.043122
2408,354,0,54737,15494,0.779385,1,0.006426,1,0.993574,0.012769,0.780492,1.281244,0.043122
2409,354,0,54736,15495,0.779371,1,0.006426,1,0.993574,0.01277,0.780477,1.281267,0.043122
2410,354,0,54735,15496,0.779357,1,0.006426,1,0.993574,0.01277,0.780463,1.28129,0.043122
2411,354,0,54734,15497,0.779342,1,0.006426,1,0.993574,0.01277,0.780449,1.281314,0.043122
2412,354,0,54733,15498,0.779328,1,0.006426,1,0.993574,0.01277,0.780435,1.281337,0.043122
2413,354,0,54732,15499,0.779314,1,0.006426,1,0.993574,0.012771,0.780421,1.28136,0.043122
2414,354,0,54731,15500,0.7793,1,0.006426,1,0.993574,0.012771,0.780407,1.281383,0.043122
2415,354,0,54730,15501,0.779286,1,0.006427,1,0.993573,0.012771,0.780392,1.281407,0.043122
2416,354,0,54729,15502,0.779271,1,0.006427,1,0.993573,0.012771,0.780378,1.28143,0.043122
2417,354,0,54728,15503,0.779257,1,0.006427,1,0.993573,0.012771,0.780364,1.281453,0.043123
2418,354,0,54727,15504,0.779243,1,0.006427,1,0.993573,0.012772,0.78035,1.281476,0.043124
2419,354,0,54725,15506,0.779214,1,0.006427,1,0.993573,0.012772,0.780322,1.281523,0.043126
2420,354,0,54670,15561,0.778431,1,0.006434,1,0.993566,0.012785,0.779542,1.282804,0.043127
2421,354,0,54664,15567,0.778346,1,0.006434,1,0.993566,0.012786,0.779457,1.282944,0.043128
2422,354,0,54663,15568,0.778332,1,0.006434,1,0.993566,0.012786,0.779443,1.282967,0.043134
2423,354,0,54662,15569,0.778317,1,0.006434,1,0.993566,0.012787,0.779429,1.28299,0.043136
2424,354,0,54647,15584,0.778104,1,0.006436,1,0.993564,0.01279,0.779217,1.28334,0.043137
2425,354,0,54644,15587,0.778061,1,0.006437,1,0.993563,0.012791,0.779174,1.28341,0.043137
2426,354,0,54643,15588,0.778047,1,0.006437,1,0.993563,0.012791,0.77916,1.283434,0.043138
2427,354,0,54642,15589,0.778032,1,0.006437,1,0.993563,0.012791,0.779146,1.283457,0.043141
2428,354,0,54638,15593,0.777976,1,0.006437,1,0.993563,0.012792,0.779089,1.28355,0.043141
2429,354,0,54634,15597,0.777919,1,0.006438,1,0.993562,0.012793,0.779032,1.283644,0.043145
2430,354,0,54633,15598,0.777904,1,0.006438,1,0.993562,0.012793,0.779018,1.283667,0.043151
2431,354,0,54632,15599,0.77789,1,0.006438,1,0.993562,0.012794,0.779004,1.28369,0.043152
2432,354,0,54492,15739,0.775897,1,0.006454,1,0.993546,0.012826,0.777021,1.286967,0.043152
2433,354,0,54491,15740,0.775882,1,0.006455,1,0.993545,0.012826,0.777006,1.286991,0.043152
2434,354,0,54490,15741,0.775868,1,0.006455,1,0.993545,0.012827,0.776992,1.287014,0.043152
2435,354,0,54489,15742,0.775854,1,0.006455,1,0.993545,0.012827,0.776978,1.287038,0.043152
2436,354,0,54488,15743,0.77584,1,0.006455,1,0.993545,0.012827,0.776964,1.287061,0.043152
2437,354,0,54487,15744,0.775825,1,0.006455,1,0.993545,0.012827,0.77695,1.287084,0.043152
2438,354,0,54486,15745,0.775811,1,0.006455,1,0.993545,0.012827,0.776936,1.287108,0.043152
2439,354,0,54485,15746,0.775797,1,0.006455,1,0.993545,0.012828,0.776921,1.287131,0.043152
2440,354,0,54484,15747,0.775783,1,0.006455,1,0.993545,0.012828,0.776907,1.287155,0.043152
2441,354,0,54483,15748,0.775769,1,0.006455,1,0.993545,0.012828,0.776893,1.287178,0.043152
2442,354,0,54482,15749,0.775754,1,0.006456,1,0.993544,0.012828,0.776879,1.287202,0.043154
2443,354,0,54481,15750,0.77574,1,0.006456,1,0.993544,0.012829,0.776865,1.287225,0.043156
2444,354,0,54480,15751,0.775726,1,0.006456,1,0.993544,0.012829,0.776851,1.287249,0.043173
2445,354,0,54479,15752,0.775712,1,0.006456,1,0.993544,0.012829,0.776836,1.287272,0.043184
2446,354,0,54470,15761,0.775583,1,0.006457,1,0.993543,0.012831,0.776709,1.287484,0.043187
2447,354,0,54456,15775,0.775384,1,0.006459,1,0.993541,0.012834,0.776511,1.287812,0.043189
2448,354,0,54455,15776,0.77537,1,0.006459,1,0.993541,0.012835,0.776496,1.287836,0.043192
2449,354,0,54454,15777,0.775356,1,0.006459,1,0.993541,0.012835,0.776482,1.287859,0.043192
2450,354,0,54453,15778,0.775341,1,0.006459,1,0.993541,0.012835,0.776468,1.287883,0.043193
2451,354,0,54451,15780,0.775313,1,0.006459,1,0.993541,0.012836,0.77644,1.28793,0.043195
2452,354,0,54439,15792,0.775142,1,0.006461,1,0.993539,0.012838,0.77627,1.288212,0.043197
2453,354,0,54424,15807,0.774928,1,0.006462,1,0.993538,0.012842,0.776057,1.288565,0.043213
2454,354,0,54421,15810,0.774886,1,0.006463,1,0.993537,0.012843,0.776015,1.288635,0.043215
2455,354,0,54393,15838,0.774487,1,0.006466,1,0.993534,0.012849,0.775618,1.289294,0.043216
2456,354,0,54389,15842,0.77443,1,0.006467,1,0.993533,0.01285,0.775561,1.289389,0.043222
2457,354,0,54388,15843,0.774416,1,0.006467,1,0.993533,0.01285,0.775547,1.289412,0.043225
2458,354,0,54383,15848,0.774345,1,0.006467,1,0.993533,0.012851,0.775476,1.28953,0.043225
2459,354,0,54382,15849,0.77433,1,0.006467,1,0.993533,0.012852,0.775462,1.289553,0.043225
2460,354,0,54381,15850,0.774316,1,0.006468,1,0.993532,0.012852,0.775448,1.289577,0.043225
2461,354,0,54380,15851,0.774302,1,0.006468,1,0.993532,0.012852,0.775434,1.289601,0.043226
2462,354,0,54375,15856,0.774231,1,0.006468,1,0.993532,0.012853,0.775363,1.289718,0.04324
2463,354,0,54374,15857,0.774217,1,0.006468,1,0.993532,0.012854,0.775349,1.289742,0.043241
2464,354,0,54300,15931,0.773163,1,0.006477,1,0.993523,0.012871,0.7743,1.291488,0.043241
2465,354,0,54298,15933,0.773134,1,0.006477,1,0.993523,0.012871,0.774272,1.291536,0.043243
2466,354,0,54297,15934,0.77312,1,0.006477,1,0.993523,0.012872,0.774258,1.291559,0.043243
2467,354,0,54296,15935,0.773106,1,0.006478,1,0.993522,0.012872,0.774244,1.291583,0.043252
2468,354,0,54213,16018,0.771924,1,0.006487,1,0.993513,0.012891,0.773068,1.293547,0.043252
2469,354,0,54212,16019,0.77191,1,0.006488,1,0.993512,0.012891,0.773054,1.293571,0.043252
2470,354,0,54211,16020,0.771896,1,0.006488,1,0.993512,0.012892,0.77304,1.293595,0.043252
2471,354,0,54210,16021,0.771881,1,0.006488,1,0.993512,0.012892,0.773025,1.293619,0.043253
2472,354,0,54209,16022,0.771867,1,0.006488,1,0.993512,0.012892,0.773011,1.293642,0.043259
2473,354,0,54208,16023,0.771853,1,0.006488,1,0.993512,0.012892,0.772997,1.293666,0.043259
2474,354,0,54207,16024,0.771839,1,0.006488,1,0.993512,0.012893,0.772983,1.29369,0.04327
2475,354,0,54182,16049,0.771483,1,0.006491,1,0.993509,0.012899,0.772629,1.294283,0.04327
2476,354,0,54181,16050,0.771468,1,0.006491,1,0.993509,0.012899,0.772615,1.294306,0.04327
2477,354,0,54180,16051,0.771454,1,0.006491,1,0.993509,0.012899,0.7726,1.29433,0.04327
2478,354,0,54179,16052,0.77144,1,0.006491,1,0.993509,0.012899,0.772586,1.294354,0.043272
2479,354,0,54178,16053,0.771426,1,0.006492,1,0.993508,0.012899,0.772572,1.294378,0.043273
2480,354,0,54166,16065,0.771255,1,0.006493,1,0.993507,0.012902,0.772402,1.294663,0.043273
2481,354,0,54165,16066,0.771241,1,0.006493,1,0.993507,0.012903,0.772388,1.294686,0.043276
