@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1250,348,6,65272,4959,0.92939,0.983051,0.005303,0.983051,0.994697,0.01055,0.929659,1.057431,0.014289
1251,348,6,65271,4960,0.929376,0.983051,0.005303,0.983051,0.994697,0.01055,0.929645,1.057447,0.014291
1252,348,6,65270,4961,0.929362,0.983051,0.005303,0.983051,0.994697,0.01055,0.929631,1.057464,0.014291
1253,348,6,65269,4962,0.929347,0.983051,0.005304,0.983051,0.994696,0.01055,0.929617,1.05748,0.014291
1254,348,6,65268,4963,0.929333,0.983051,0.005304,0.983051,0.994696,0.01055,0.929603,1.057496,0.014292
1255,348,6,65263,4968,0.929262,0.983051,0.005304,0.983051,0.994696,0.010551,0.929532,1.057576,0.014292
1256,348,6,65262,4969,0.929248,0.983051,0.005304,0.983051,0.994696,0.010551,0.929518,1.057593,0.014292
1257,348,6,65261,4970,0.929234,0.983051,0.005304,0.983051,0.994696,0.010551,0.929503,1.057609,0.014293
1258,348,6,65258,4973,0.929191,0.983051,0.005304,0.983051,0.994696,0.010552,0.929461,1.057657,0.014294
1259,348,6,65248,4983,0.929048,0.983051,0.005305,0.983051,0.994695,0.010553,0.929319,1.057818,0.014295
1260,348,6,65236,4995,0.928878,0.983051,0.005306,0.983051,0.994694,0.010555,0.929149,1.058012,0.014296
1261,348,6,65213,5018,0.92855,0.983051,0.005308,0.983051,0.994692,0.010559,0.928823,1.058383,0.014296
1262,348,6,65212,5019,0.928536,0.983051,0.005308,0.983051,0.994692,0.010559,0.928809,1.058399,0.014297
1263,348,6,65097,5134,0.926898,0.983051,0.005317,0.983051,0.994683,0.010578,0.92718,1.060259,0.014297
1264,348,6,65096,5135,0.926884,0.983051,0.005318,0.983051,0.994682,0.010578,0.927166,1.060275,0.014297
1265,348,6,65094,5137,0.926856,0.983051,0.005318,0.983051,0.994682,0.010578,0.927137,1.060308,0.014297
1266,348,6,65092,5139,0.926827,0.983051,0.005318,0.983051,0.994682,0.010578,0.927109,1.06034,0.014298
1267,348,6,65091,5140,0.926813,0.983051,0.005318,0.983051,0.994682,0.010579,0.927095,1.060356,0.014298
1268,348,6,65090,5141,0.926799,0.983051,0.005318,0.983051,0.994682,0.010579,0.927081,1.060372,0.014305
1269,348,6,65089,5142,0.926784,0.983051,0.005318,0.983051,0.994682,0.010579,0.927067,1.060389,0.014333
1270,348,6,65088,5143,0.92677,0.983051,0.005318,0.983051,0.994682,0.010579,0.927052,1.060405,0.014337
1271,348,6,65087,5144,0.926756,0.983051,0.005318,0.983051,0.994682,0.010579,0.927038,1.060421,0.014471
1272,348,6,65086,5145,0.926742,0.983051,0.005318,0.983051,0.994682,0.010579,0.927024,1.060437,0.014478
1273,348,6,65085,5146,0.926728,0.983051,0.005318,0.983051,0.994682,0.01058,0.92701,1.060453,0.01449
1274,348,6,65084,5147,0.926713,0.983051,0.005318,0.983051,0.994682,0.01058,0.926996,1.06047,0.01449
1275,348,6,65082,5149,0.926685,0.983051,0.005319,0.983051,0.994681,0.01058,0.926967,1.060502,0.014492
1276,348,6,65081,5150,0.926671,0.983051,0.005319,0.983051,0.994681,0.01058,0.926953,1.060518,0.014493
1277,348,6,65075,5156,0.926585,0.983051,0.005319,0.983051,0.994681,0.010581,0.926868,1.060615,0.014493
1278,348,6,65074,5157,0.926571,0.983051,0.005319,0.983051,0.994681,0.010581,0.926854,1.060632,0.014494
1279,348,6,65073,5158,0.926557,0.983051,0.005319,0.983051,0.994681,0.010582,0.92684,1.060648,0.014495
1280,348,6,65071,5160,0.926528,0.983051,0.00532,0.983051,0.99468,0.010582,0.926812,1.06068,0.014496
1281,348,6,65057,5174,0.926329,0.983051,0.005321,0.983051,0.994679,0.010584,0.926613,1.060907,0.014496
1282,348,6,65056,5175,0.926315,0.983051,0.005321,0.983051,0.994679,0.010584,0.926599,1.060924,0.014564
1283,348,6,65055,5176,0.9263,0.983051,0.005321,0.983051,0.994679,0.010584,0.926585,1.06094,0.01457
1284,348,6,65054,5177,0.926286,0.983051,0.005321,0.983051,0.994679,0.010585,0.926571,1.060956,0.014623
1285,348,6,65052,5179,0.926258,0.983051,0.005321,0.983051,0.994679,0.010585,0.926542,1.060988,0.014623
1286,348,6,65051,5180,0.926243,0.983051,0.005321,0.983051,0.994679,0.010585,0.926528,1.061005,0.014638
1287,348,6,65050,5181,0.926229,0.983051,0.005321,0.983051,0.994679,0.010585,0.926514,1.061021,0.014661
1288,348,6,65049,5182,0.926215,0.983051,0.005321,0.983051,0.994679,0.010585,0.9265,1.061037,0.014662
1289,348,6,65048,5183,0.926201,0.983051,0.005321,0.983051,0.994679,0.010586,0.926486,1.061053,0.01467
1290,345,9,65048,5183,0.926201,0.974576,0.005276,0.974576,0.994724,0.010495,0.926443,1.051955,0.01467
1291,345,9,65047,5184,0.926186,0.974576,0.005276,0.974576,0.994724,0.010495,0.926429,1.051971,0.014697
1292,345,9,65046,5185,0.926172,0.974576,0.005276,0.974576,0.994724,0.010495,0.926415,1.051987,0.01476
1293,345,9,65045,5186,0.926158,0.974576,0.005276,0.974576,0.994724,0.010495,0.926401,1.052003,0.014762
1294,345,9,65044,5187,0.926144,0.974576,0.005276,0.974576,0.994724,0.010495,0.926387,1.052019,0.014765
1295,345,9,65042,5189,0.926115,0.974576,0.005276,0.974576,0.994724,0.010496,0.926358,1.052051,0.014798
1296,345,9,65041,5190,0.926101,0.974576,0.005276,0.974576,0.994724,0.010496,0.926344,1.052067,0.014833
1297,345,9,65040,5191,0.926087,0.974576,0.005276,0.974576,0.994724,0.010496,0.92633,1.052083,0.014841
1298,345,9,65039,5192,0.926073,0.974576,0.005277,0.974576,0.994723,0.010496,0.926316,1.052099,0.014862
1299,345,9,65038,5193,0.926058,0.974576,0.005277,0.974576,0.994723,0.010496,0.926302,1.052115,0.01487
1300,345,9,65037,5194,0.926044,0.974576,0.005277,0.974576,0.994723,0.010497,0.926287,1.052132,0.01487
1301,345,9,65035,5196,0.926016,0.974576,0.005277,0.974576,0.994723,0.010497,0.926259,1.052164,0.014883
1302,344,10,65035,5196,0.926016,0.971751,0.005262,0.971751,0.994738,0.010467,0.926245,1.04913,0.014891
1303,344,10,65029,5202,0.92593,0.971751,0.005262,0.971751,0.994738,0.010468,0.92616,1.049226,0.014896
1304,344,10,65023,5208,0.925845,0.971751,0.005263,0.971751,0.994737,0.010468,0.926075,1.049323,0.014897
1305,344,10,65022,5209,0.92583,0.971751,0.005263,0.971751,0.994737,0.010469,0.926061,1.049339,0.014901
1306,344,10,65021,5210,0.925816,0.971751,0.005263,0.971751,0.994737,0.010469,0.926047,1.049355,0.014903
1307,344,10,65020,5211,0.925802,0.971751,0.005263,0.971751,0.994737,0.010469,0.926032,1.049371,0.014909
1308,344,10,65018,5213,0.925774,0.971751,0.005263,0.971751,0.994737,0.010469,0.926004,1.049403,0.014909
1309,344,10,65017,5214,0.925759,0.971751,0.005263,0.971751,0.994737,0.010469,0.92599,1.049419,0.01491
1310,344,10,65016,5215,0.925745,0.971751,0.005263,0.971751,0.994737,0.01047,0.925976,1.049435,0.014913
1311,344,10,65007,5224,0.925617,0.971751,0.005264,0.971751,0.994736,0.010471,0.925848,1.04958,0.014918
1312,344,10,65005,5226,0.925588,0.971751,0.005264,0.971751,0.994736,0.010471,0.92582,1.049612,0.014925
1313,344,10,65004,5227,0.925574,0.971751,0.005264,0.971751,0.994736,0.010472,0.925806,1.049628,0.014927
1314,344,10,65002,5229,0.925546,0.971751,0.005264,0.971751,0.994736,0.010472,0.925777,1.04966,0.014928
1315,344,10,65001,5230,0.925531,0.971751,0.005264,0.971751,0.994736,0.010472,0.925763,1.049676,0.014929
1316,344,10,65000,5231,0.925517,0.971751,0.005264,0.971751,0.994736,0.010472,0.925749,1.049692,0.014933
1317,344,10,64990,5241,0.925375,0.971751,0.005265,0.971751,0.994735,0.010474,0.925607,1.049853,0.014934
1318,344,10,64983,5248,0.925275,0.971751,0.005266,0.971751,0.994734,0.010475,0.925508,1.049965,0.014936
1319,344,10,64978,5253,0.925204,0.971751,0.005266,0.971751,0.994734,0.010476,0.925437,1.050046,0.014939
1320,344,10,64976,5255,0.925175,0.971751,0.005266,0.971751,0.994734,0.010476,0.925409,1.050078,0.01494
1321,344,10,64975,5256,0.925161,0.971751,0.005266,0.971751,0.994734,0.010476,0.925395,1.050094,0.014941
1322,344,10,64963,5268,0.92499,0.971751,0.005267,0.971751,0.994733,0.010478,0.925225,1.050287,0.014942
1323,344,10,64954,5277,0.924862,0.971751,0.005268,0.971751,0.994732,0.010479,0.925097,1.050431,0.014943
1324,344,10,64952,5279,0.924834,0.971751,0.005268,0.971751,0.994732,0.01048,0.925069,1.050464,0.014944
1325,344,10,64951,5280,0.92482,0.971751,0.005268,0.971751,0.994732,0.01048,0.925055,1.05048,0.014945
1326,344,10,64945,5286,0.924734,0.971751,0.005269,0.971751,0.994731,0.010481,0.92497,1.050576,0.014946
1327,344,10,64944,5287,0.92472,0.971751,0.005269,0.971751,0.994731,0.010481,0.924956,1.050592,0.014948
1328,344,10,64936,5295,0.924606,0.971751,0.00527,0.971751,0.99473,0.010482,0.924842,1.050721,0.01495
1329,344,10,64930,5301,0.924521,0.971751,0.00527,0.971751,0.99473,0.010483,0.924757,1.050818,0.014952
1330,344,10,64923,5308,0.924421,0.971751,0.005271,0.971751,0.994729,0.010484,0.924658,1.05093,0.014953
1331,344,10,64910,5321,0.924236,0.971751,0.005272,0.971751,0.994728,0.010487,0.924474,1.05114,0.014953
1332,344,10,64907,5324,0.924193,0.971751,0.005272,0.971751,0.994728,0.010487,0.924432,1.051188,0.014954
1333,344,10,64899,5332,0.924079,0.971751,0.005273,0.971751,0.994727,0.010488,0.924318,1.051317,0.014955
1334,344,10,64883,5348,0.923851,0.971751,0.005274,0.971751,0.994726,0.010491,0.924092,1.051575,0.014957
1335,344,10,64869,5362,0.923652,0.971751,0.005275,0.971751,0.994725,0.010493,0.923893,1.051801,0.014958
1336,344,10,64852,5379,0.92341,0.971751,0.005276,0.971751,0.994724,0.010496,0.923652,1.052075,0.014958
1337,344,10,64851,5380,0.923396,0.971751,0.005276,0.971751,0.994724,0.010496,0.923638,1.052091,0.014959
1338,344,10,64850,5381,0.923381,0.971751,0.005277,0.971751,0.994723,0.010496,0.923624,1.052107,0.01496
1339,344,10,64839,5392,0.923225,0.971751,0.005277,0.971751,0.994723,0.010498,0.923468,1.052285,0.014961
1340,344,10,64830,5401,0.923097,0.971751,0.005278,0.971751,0.994722,0.010499,0.923341,1.05243,0.014961
1341,344,10,64829,5402,0.923082,0.971751,0.005278,0.971751,0.994722,0.010499,0.923326,1.052446,0.014962
1342,344,10,64822,5409,0.922983,0.971751,0.005279,0.971751,0.994721,0.010501,0.923227,1.052559,0.014963
1343,344,10,64820,5411,0.922954,0.971751,0.005279,0.971751,0.994721,0.010501,0.923199,1.052592,0.014963
1344,344,10,64819,5412,0.92294,0.971751,0.005279,0.971751,0.994721,0.010501,0.923185,1.052608,0.014964
1345,344,10,64806,5425,0.922755,0.971751,0.00528,0.971751,0.99472,0.010503,0.923001,1.052818,0.014965
1346,344,10,64805,5426,0.922741,0.971751,0.00528,0.971751,0.99472,0.010503,0.922986,1.052834,0.014966
1347,344,10,64795,5436,0.922598,0.971751,0.005281,0.971751,0.994719,0.010505,0.922845,1.052995,0.014967
1348,344,10,64784,5447,0.922442,0.971751,0.005282,0.971751,0.994718,0.010507,0.922689,1.053173,0.014968
1349,344,10,64778,5453,0.922356,0.971751,0.005282,0.971751,0.994718,0.010508,0.922604,1.05327,0.014968
1350,344,10,64769,5462,0.922228,0.971751,0.005283,0.971751,0.994717,0.010509,0.922476,1.053416,0.014969
1351,344,10,64763,5468,0.922143,0.971751,0.005284,0.971751,0.994716,0.01051,0.922391,1.053513,0.01497
1352,344,10,64751,5480,0.921972,0.971751,0.005285,0.971751,0.994715,0.010512,0.922221,1.053707,0.014971
1353,344,10,64737,5494,0.921772,0.971751,0.005286,0.971751,0.994714,0.010514,0.922023,1.053934,0.014972
1354,344,10,64717,5514,0.921488,0.971751,0.005287,0.971751,0.994713,0.010517,0.92174,1.054258,0.014973
1355,344,10,64674,5557,0.920875,0.971751,0.005291,0.971751,0.994709,0.010524,0.921131,1.054955,0.014973
1356,344,10,64673,5558,0.920861,0.971751,0.005291,0.971751,0.994709,0.010525,0.921116,1.054971,0.014973
1357,344,10,64672,5559,0.920847,0.971751,0.005291,0.971751,0.994709,0.010525,0.921102,1.054988,0.014974
1358,344,10,64646,5585,0.920477,0.971751,0.005293,0.971751,0.994707,0.010529,0.920734,1.05541,0.014975
1359,344,10,64601,5630,0.919836,0.971751,0.005297,0.971751,0.994703,0.010536,0.920096,1.056141,0.014975
1360,344,10,64600,5631,0.919822,0.971751,0.005297,0.971751,0.994703,0.010536,0.920082,1.056157,0.014976
1361,344,10,64563,5668,0.919295,0.971751,0.0053,0.971751,0.9947,0.010542,0.919558,1.056759,0.014976
1362,344,10,64497,5734,0.918355,0.971751,0.005305,0.971751,0.994695,0.010553,0.918623,1.057835,0.014977
1363,344,10,64389,5842,0.916817,0.971751,0.005314,0.971751,0.994686,0.01057,0.917093,1.0596,0.014977
1364,344,10,64388,5843,0.916803,0.971751,0.005314,0.971751,0.994686,0.010571,0.917079,1.059616,0.014978
1365,344,10,64179,6052,0.913827,0.971751,0.005331,0.971751,0.994669,0.010605,0.914118,1.063048,0.014979
1366,344,10,63642,6589,0.906181,0.971751,0.005376,0.971751,0.994624,0.010693,0.90651,1.07197,0.014979
1367,344,10,63640,6591,0.906153,0.971751,0.005376,0.971751,0.994624,0.010694,0.906482,1.072004,0.014979
1368,344,10,63639,6592,0.906138,0.971751,0.005376,0.971751,0.994624,0.010694,0.906467,1.07202,0.015022
1369,344,10,63638,6593,0.906124,0.971751,0.005377,0.971751,0.994623,0.010694,0.906453,1.072037,0.015107
1370,344,10,63635,6596,0.906081,0.971751,0.005377,0.971751,0.994623,0.010694,0.906411,1.072087,0.015107
1371,344,10,63634,6597,0.906067,0.971751,0.005377,0.971751,0.994623,0.010695,0.906397,1.072104,0.015114
1372,344,10,63633,6598,0.906053,0.971751,0.005377,0.971751,0.994623,0.010695,0.906382,1.072121,0.015125
1373,344,10,63632,6599,0.906039,0.971751,0.005377,0.971751,0.994623,0.010695,0.906368,1.072138,0.015143
1374,344,10,63631,6600,0.906024,0.971751,0.005377,0.971751,0.994623,0.010695,0.906354,1.072154,0.015144
1375,344,10,63630,6601,0.90601,0.971751,0.005377,0.971751,0.994623,0.010695,0.90634,1.072171,0.015155
1376,344,10,63629,6602,0.905996,0.971751,0.005377,0.971751,0.994623,0.010695,0.906326,1.072188,0.015163
1377,344,10,63623,6608,0.90591,0.971751,0.005378,0.971751,0.994622,0.010696,0.906241,1.072288,0.015163
1378,344,10,63622,6609,0.905896,0.971751,0.005378,0.971751,0.994622,0.010697,0.906227,1.072305,0.015164
1379,344,10,63621,6610,0.905882,0.971751,0.005378,0.971751,0.994622,0.010697,0.906212,1.072322,0.015167
1380,344,10,63619,6612,0.905854,0.971751,0.005378,0.971751,0.994622,0.010697,0.906184,1.072355,0.015169
1381,344,10,63616,6615,0.905811,0.971751,0.005378,0.971751,0.994622,0.010698,0.906142,1.072406,0.015169
1382,344,10,63615,6616,0.905797,0.971751,0.005378,0.971751,0.994622,0.010698,0.906127,1.072423,0.01517
1383,344,10,63610,6621,0.905725,0.971751,0.005379,0.971751,0.994621,0.010699,0.906057,1.072506,0.01517
1384,344,10,63609,6622,0.905711,0.971751,0.005379,0.971751,0.994621,0.010699,0.906042,1.072523,0.015173
1385,344,10,63608,6623,0.905697,0.971751,0.005379,0.971751,0.994621,0.010699,0.906028,1.07254,0.015178
1386,344,10,63607,6624,0.905683,0.971751,0.005379,0.971751,0.994621,0.010699,0.906014,1.072557,0.015181
1387,344,10,63604,6627,0.90564,0.971751,0.005379,0.971751,0.994621,0.0107,0.905972,1.072607,0.015183
1388,344,10,63603,6628,0.905626,0.971751,0.005379,0.971751,0.994621,0.0107,0.905957,1.072624,0.015184
1389,344,10,63601,6630,0.905597,0.971751,0.00538,0.971751,0.99462,0.0107,0.905929,1.072657,0.015186
1390,344,10,63599,6632,0.905569,0.971751,0.00538,0.971751,0.99462,0.0107,0.905901,1.072691,0.015186
1391,344,10,63598,6633,0.905555,0.971751,0.00538,0.971751,0.99462,0.010701,0.905887,1.072708,0.015186
1392,344,10,63597,6634,0.90554,0.971751,0.00538,0.971751,0.99462,0.010701,0.905872,1.072724,0.015187
1393,344,10,63594,6637,0.905498,0.971751,0.00538,0.971751,0.99462,0.010701,0.90583,1.072775,0.015187
1394,344,10,63593,6638,0.905483,0.971751,0.00538,0.971751,0.99462,0.010701,0.905816,1.072792,0.015188
1395,344,10,63592,6639,0.905469,0.971751,0.00538,0.971751,0.99462,0.010702,0.905802,1.072808,0.015189
1396,344,10,63585,6646,0.905369,0.971751,0.005381,0.971751,0.994619,0.010703,0.905702,1.072926,0.015189
1397,344,10,63584,6647,0.905355,0.971751,0.005381,0.971751,0.994619,0.010703,0.905688,1.072943,0.015189
1398,344,10,63583,6648,0.905341,0.971751,0.005381,0.971751,0.994619,0.010703,0.905674,1.072959,0.01519
1399,344,10,63582,6649,0.905327,0.971751,0.005381,0.971751,0.994619,0.010703,0.90566,1.072976,0.01519
1400,344,10,63581,6650,0.905312,0.971751,0.005381,0.971751,0.994619,0.010703,0.905646,1.072993,0.015191
1401,344,10,63580,6651,0.905298,0.971751,0.005381,0.971751,0.994619,0.010704,0.905632,1.07301,0.015191
1402,344,10,63572,6659,0.905184,0.971751,0.005382,0.971751,0.994618,0.010705,0.905518,1.073144,0.015191
1403,344,10,63571,6660,0.90517,0.971751,0.005382,0.971751,0.994618,0.010705,0.905504,1.073161,0.015192
1404,344,10,63564,6667,0.90507,0.971751,0.005383,0.971751,0.994617,0.010706,0.905405,1.073278,0.015193
1405,344,10,63559,6672,0.904999,0.971751,0.005383,0.971751,0.994617,0.010707,0.905334,1.073362,0.015193
1406,344,10,63558,6673,0.904985,0.971751,0.005383,0.971751,0.994617,0.010707,0.90532,1.073379,0.015194
1407,344,10,63546,6685,0.904814,0.971751,0.005384,0.971751,0.994616,0.010709,0.90515,1.073581,0.015194
1408,344,10,63545,6686,0.9048,0.971751,0.005384,0.971751,0.994616,0.010709,0.905136,1.073598,0.015195
1409,344,10,63527,6704,0.904544,0.971751,0.005386,0.971751,0.994614,0.010712,0.904881,1.0739,0.015196
1410,344,10,63489,6742,0.904003,0.971751,0.005389,0.971751,0.994611,0.010719,0.904342,1.074539,0.015196
1411,344,10,63488,6743,0.903988,0.971751,0.005389,0.971751,0.994611,0.010719,0.904328,1.074556,0.015196
1412,344,10,63487,6744,0.903974,0.971751,0.005389,0.971751,0.994611,0.010719,0.904314,1.074573,0.015197
1413,344,10,63384,6847,0.902507,0.971751,0.005398,0.971751,0.994602,0.010736,0.902855,1.07631,0.015197
1414,344,10,63383,6848,0.902493,0.971751,0.005398,0.971751,0.994602,0.010736,0.902841,1.076327,0.015197
1415,344,10,63380,6851,0.90245,0.971751,0.005398,0.971751,0.994602,0.010737,0.902798,1.076377,0.015197
1416,344,10,63378,6853,0.902422,0.971751,0.005398,0.971751,0.994602,0.010737,0.90277,1.076411,0.015197
1417,344,10,63377,6854,0.902408,0.971751,0.005399,0.971751,0.994601,0.010737,0.902756,1.076428,0.015197
1418,344,10,63376,6855,0.902394,0.971751,0.005399,0.971751,0.994601,0.010738,0.902741,1.076445,0.015197
1419,344,10,63375,6856,0.902379,0.971751,0.005399,0.971751,0.994601,0.010738,0.902727,1.076462,0.015197
1420,344,10,63374,6857,0.902365,0.971751,0.005399,0.971751,0.994601,0.010738,0.902713,1.076479,0.015197
1421,344,10,63372,6859,0.902337,0.971751,0.005399,0.971751,0.994601,0.010738,0.902685,1.076513,0.015197
1422,344,10,63370,6861,0.902308,0.971751,0.005399,0.971751,0.994601,0.010739,0.902656,1.076546,0.015197
1423,344,10,63368,6863,0.90228,0.971751,0.005399,0.971751,0.994601,0.010739,0.902628,1.07658,0.015197
1424,344,10,63367,6864,0.902265,0.971751,0.005399,0.971751,0.994601,0.010739,0.902614,1.076597,0.015198
1425,344,10,63366,6865,0.902251,0.971751,0.005399,0.971751,0.994601,0.010739,0.9026,1.076614,0.015202
1426,344,10,63364,6867,0.902223,0.971751,0.0054,0.971751,0.9946,0.01074,0.902571,1.076648,0.015215
1427,344,10,63363,6868,0.902208,0.971751,0.0054,0.971751,0.9946,0.01074,0.902557,1.076665,0.015216
1428,344,10,63361,6870,0.90218,0.971751,0.0054,0.971751,0.9946,0.01074,0.902529,1.076698,0.015218
1429,344,10,63360,6871,0.902166,0.971751,0.0054,0.971751,0.9946,0.01074,0.902515,1.076715,0.015219
1430,344,10,63359,6872,0.902151,0.971751,0.0054,0.971751,0.9946,0.01074,0.902501,1.076732,0.015224
1431,344,10,63358,6873,0.902137,0.971751,0.0054,0.971751,0.9946,0.010741,0.902486,1.076749,0.015234
1432,342,12,63358,6873,0.902137,0.966102,0.005369,0.966102,0.994631,0.010678,0.902458,1.070523,0.015299
1433,342,12,63357,6874,0.902123,0.966102,0.005369,0.966102,0.994631,0.010679,0.902444,1.070539,0.015306
1434,342,12,63356,6875,0.902109,0.966102,0.005369,0.966102,0.994631,0.010679,0.90243,1.070556,0.015306
1435,342,12,63355,6876,0.902095,0.966102,0.005369,0.966102,0.994631,0.010679,0.902416,1.070573,0.015306
1436,342,12,63354,6877,0.90208,0.966102,0.005369,0.966102,0.994631,0.010679,0.902401,1.07059,0.015306
1437,342,12,63353,6878,0.902066,0.966102,0.005369,0.966102,0.994631,0.010679,0.902387,1.070607,0.015306
1438,342,12,63352,6879,0.902052,0.966102,0.005369,0.966102,0.994631,0.010679,0.902373,1.070623,0.015363
1439,342,12,63351,6880,0.902038,0.966102,0.00537,0.966102,0.99463,0.01068,0.902359,1.07064,0.015363
1440,342,12,63350,6881,0.902023,0.966102,0.00537,0.966102,0.99463,0.01068,0.902345,1.070657,0.015363
1441,342,12,63349,6882,0.902009,0.966102,0.00537,0.966102,0.99463,0.01068,0.902331,1.070674,0.015363
1442,342,12,63348,6883,0.901995,0.966102,0.00537,0.966102,0.99463,0.01068,0.902316,1.070691,0.015363
1443,342,12,63347,6884,0.901981,0.966102,0.00537,0.966102,0.99463,0.01068,0.902302,1.070707,0.015363
1444,342,12,63346,6885,0.901966,0.966102,0.00537,0.966102,0.99463,0.01068,0.902288,1.070724,0.015363
1445,342,12,63345,6886,0.901952,0.966102,0.00537,0.966102,0.99463,0.010681,0.902274,1.070741,0.015363
1446,342,12,63344,6887,0.901938,0.966102,0.00537,0.966102,0.99463,0.010681,0.90226,1.070758,0.015377
1447,342,12,63333,6898,0.901781,0.966102,0.005371,0.966102,0.994629,0.010683,0.902104,1.070943,0.015377
1448,342,12,63332,6899,0.901767,0.966102,0.005371,0.966102,0.994629,0.010683,0.90209,1.07096,0.015408
1449,342,12,63331,6900,0.901753,0.966102,0.005371,0.966102,0.994629,0.010683,0.902076,1.070977,0.015409
1450,342,12,63330,6901,0.901739,0.966102,0.005371,0.966102,0.994629,0.010683,0.902061,1.070993,0.015409
1451,342,12,63329,6902,0.901724,0.966102,0.005371,0.966102,0.994629,0.010683,0.902047,1.07101,0.015417
1452,342,12,63328,6903,0.90171,0.966102,0.005371,0.966102,0.994629,0.010683,0.902033,1.071027,0.015417
1453,342,12,63327,6904,0.901696,0.966102,0.005372,0.966102,0.994628,0.010684,0.902019,1.071044,0.015417
1454,342,12,63326,6905,0.901682,0.966102,0.005372,0.966102,0.994628,0.010684,0.902005,1.071061,0.015417
1455,342,12,63325,6906,0.901667,0.966102,0.005372,0.966102,0.994628,0.010684,0.901991,1.071077,0.015417
1456,342,12,63324,6907,0.901653,0.966102,0.005372,0.966102,0.994628,0.010684,0.901976,1.071094,0.015417
1457,342,12,63323,6908,0.901639,0.966102,0.005372,0.966102,0.994628,0.010684,0.901962,1.071111,0.015417
1458,342,12,63322,6909,0.901625,0.966102,0.005372,0.966102,0.994628,0.010684,0.901948,1.071128,0.015418
1459,342,12,63321,6910,0.90161,0.966102,0.005372,0.966102,0.994628,0.010685,0.901934,1.071145,0.015418
1460,342,12,63320,6911,0.901596,0.966102,0.005372,0.966102,0.994628,0.010685,0.90192,1.071162,0.015418
1461,342,12,63319,6912,0.901582,0.966102,0.005372,0.966102,0.994628,0.010685,0.901906,1.071178,0.015418
1462,342,12,63318,6913,0.901568,0.966102,0.005372,0.966102,0.994628,0.010685,0.901891,1.071195,0.015418
1463,342,12,63317,6914,0.901553,0.966102,0.005372,0.966102,0.994628,0.010685,0.901877,1.071212,0.015418
1464,342,12,63316,6915,0.901539,0.966102,0.005372,0.966102,0.994628,0.010685,0.901863,1.071229,0.015418
1465,342,12,63315,6916,0.901525,0.966102,0.005373,0.966102,0.994627,0.010686,0.901849,1.071246,0.015418
1466,342,12,63314,6917,0.901511,0.966102,0.005373,0.966102,0.994627,0.010686,0.901835,1.071263,0.015418
1467,342,12,63313,6918,0.901496,0.966102,0.005373,0.966102,0.994627,0.010686,0.901821,1.071279,0.015418
1468,342,12,63312,6919,0.901482,0.966102,0.005373,0.966102,0.994627,0.010686,0.901806,1.071296,0.015418
1469,342,12,63311,6920,0.901468,0.966102,0.005373,0.966102,0.994627,0.010686,0.901792,1.071313,0.015418
1470,342,12,63310,6921,0.901454,0.966102,0.005373,0.966102,0.994627,0.010686,0.901778,1.07133,0.015418
1471,342,12,63309,6922,0.90144,0.966102,0.005373,0.966102,0.994627,0.010687,0.901764,1.071347,0.015418
1472,342,12,63308,6923,0.901425,0.966102,0.005373,0.966102,0.994627,0.010687,0.90175,1.071364,0.015418
1473,342,12,63307,6924,0.901411,0.966102,0.005373,0.966102,0.994627,0.010687,0.901735,1.07138,0.015418
1474,342,12,63306,6925,0.901397,0.966102,0.005373,0.966102,0.994627,0.010687,0.901721,1.071397,0.015419
1475,342,12,63305,6926,0.901383,0.966102,0.005373,0.966102,0.994627,0.010687,0.901707,1.071414,0.015425
1476,342,12,63304,6927,0.901368,0.966102,0.005373,0.966102,0.994627,0.010687,0.901693,1.071431,0.015425
1477,342,12,63303,6928,0.901354,0.966102,0.005374,0.966102,0.994626,0.010688,0.901679,1.071448,0.015426
1478,342,12,63302,6929,0.90134,0.966102,0.005374,0.966102,0.994626,0.010688,0.901665,1.071465,0.01543
1479,342,12,63301,6930,0.901326,0.966102,0.005374,0.966102,0.994626,0.010688,0.90165,1.071481,0.01543
1480,342,12,63300,6931,0.901311,0.966102,0.005374,0.966102,0.994626,0.010688,0.901636,1.071498,0.015433
1481,342,12,63299,6932,0.901297,0.966102,0.005374,0.966102,0.994626,0.010688,0.901622,1.071515,0.015434
1482,342,12,63298,6933,0.901283,0.966102,0.005374,0.966102,0.994626,0.010689,0.901608,1.071532,0.015434
1483,342,12,63297,6934,0.901269,0.966102,0.005374,0.966102,0.994626,0.010689,0.901594,1.071549,0.015437
1484,342,12,63296,6935,0.901254,0.966102,0.005374,0.966102,0.994626,0.010689,0.90158,1.071566,0.015461
1485,342,12,63295,6936,0.90124,0.966102,0.005374,0.966102,0.994626,0.010689,0.901565,1.071582,0.015461
1486,342,12,63293,6938,0.901212,0.966102,0.005374,0.966102,0.994626,0.010689,0.901537,1.071616,0.015461
