@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
2074,341,13,57672,12559,0.821176,0.963277,0.005878,0.963277,0.994122,0.011685,0.821889,1.172029,0.014702
2075,341,13,57671,12560,0.821162,0.963277,0.005878,0.963277,0.994122,0.011685,0.821874,1.172049,0.014702
2076,341,13,57670,12561,0.821147,0.963277,0.005878,0.963277,0.994122,0.011685,0.82186,1.172069,0.014702
2077,341,13,57669,12562,0.821133,0.963277,0.005878,0.963277,0.994122,0.011685,0.821846,1.172089,0.014702
2078,341,13,57668,12563,0.821119,0.963277,0.005878,0.963277,0.994122,0.011685,0.821832,1.172109,0.014702
2079,341,13,57667,12564,0.821105,0.963277,0.005878,0.963277,0.994122,0.011686,0.821818,1.17213,0.014702
2080,341,13,57666,12565,0.82109,0.963277,0.005879,0.963277,0.994121,0.011686,0.821803,1.17215,0.014702
2081,341,13,57665,12566,0.821076,0.963277,0.005879,0.963277,0.994121,0.011686,0.821789,1.17217,0.014703
2082,341,13,57664,12567,0.821062,0.963277,0.005879,0.963277,0.994121,0.011686,0.821775,1.17219,0.014703
2083,341,13,57605,12626,0.820222,0.963277,0.005885,0.963277,0.994115,0.011698,0.820939,1.173384,0.014705
2084,341,13,57604,12627,0.820208,0.963277,0.005885,0.963277,0.994115,0.011698,0.820925,1.173404,0.014706
2085,341,13,57603,12628,0.820193,0.963277,0.005885,0.963277,0.994115,0.011699,0.820911,1.173424,0.014706
2086,341,13,57602,12629,0.820179,0.963277,0.005885,0.963277,0.994115,0.011699,0.820897,1.173445,0.014707
2087,341,13,57601,12630,0.820165,0.963277,0.005885,0.963277,0.994115,0.011699,0.820883,1.173465,0.014709
2088,341,13,57596,12635,0.820094,0.963277,0.005886,0.963277,0.994114,0.0117,0.820812,1.173566,0.014713
2089,341,13,57595,12636,0.820079,0.963277,0.005886,0.963277,0.994114,0.0117,0.820798,1.173586,0.014714
2090,341,13,57594,12637,0.820065,0.963277,0.005886,0.963277,0.994114,0.0117,0.820783,1.173607,0.014716
2091,341,13,57588,12643,0.81998,0.963277,0.005887,0.963277,0.994113,0.011702,0.820698,1.173728,0.014729
2092,341,13,57584,12647,0.819923,0.963277,0.005887,0.963277,0.994113,0.011702,0.820642,1.173809,0.014729
2093,341,13,57583,12648,0.819909,0.963277,0.005887,0.963277,0.994113,0.011703,0.820628,1.173829,0.014734
2094,341,13,57582,12649,0.819894,0.963277,0.005887,0.963277,0.994113,0.011703,0.820613,1.17385,0.014749
2095,341,13,57580,12651,0.819866,0.963277,0.005887,0.963277,0.994113,0.011703,0.820585,1.17389,0.014755
2096,341,13,57476,12755,0.818385,0.963277,0.005898,0.963277,0.994102,0.011724,0.819112,1.176002,0.014756
2097,341,13,57475,12756,0.818371,0.963277,0.005898,0.963277,0.994102,0.011724,0.819098,1.176022,0.014765
2098,341,13,57474,12757,0.818357,0.963277,0.005898,0.963277,0.994102,0.011724,0.819083,1.176042,0.01477
2099,341,13,57363,12868,0.816776,0.963277,0.005909,0.963277,0.994091,0.011747,0.817511,1.178305,0.014782
2100,341,13,57361,12870,0.816748,0.963277,0.00591,0.963277,0.99409,0.011747,0.817482,1.178346,0.014796
2101,341,13,57360,12871,0.816733,0.963277,0.00591,0.963277,0.99409,0.011747,0.817468,1.178366,0.014796
2102,341,13,57359,12872,0.816719,0.963277,0.00591,0.963277,0.99409,0.011748,0.817454,1.178386,0.014799
2103,341,13,57358,12873,0.816705,0.963277,0.00591,0.963277,0.99409,0.011748,0.81744,1.178407,0.014799
2104,341,13,57357,12874,0.816691,0.963277,0.00591,0.963277,0.99409,0.011748,0.817426,1.178427,0.014799
2105,341,13,57356,12875,0.816676,0.963277,0.00591,0.963277,0.99409,0.011748,0.817412,1.178448,0.014799
2106,341,13,57355,12876,0.816662,0.963277,0.00591,0.963277,0.99409,0.011748,0.817397,1.178468,0.014799
2107,341,13,57354,12877,0.816648,0.963277,0.00591,0.963277,0.99409,0.011749,0.817383,1.178489,0.014799
2108,341,13,57353,12878,0.816634,0.963277,0.00591,0.963277,0.99409,0.011749,0.817369,1.178509,0.014799
2109,341,13,57352,12879,0.816619,0.963277,0.005911,0.963277,0.994089,0.011749,0.817355,1.178529,0.014812
2110,339,15,57352,12879,0.816619,0.957627,0.005876,0.957627,0.994124,0.011681,0.817327,1.171658,0.014813
2111,339,15,57351,12880,0.816605,0.957627,0.005876,0.957627,0.994124,0.011681,0.817312,1.171678,0.014813
2112,339,15,57350,12881,0.816591,0.957627,0.005876,0.957627,0.994124,0.011681,0.817298,1.171698,0.014813
2113,339,15,57349,12882,0.816577,0.957627,0.005876,0.957627,0.994124,0.011681,0.817284,1.171719,0.014813
2114,339,15,57348,12883,0.816562,0.957627,0.005877,0.957627,0.994123,0.011681,0.81727,1.171739,0.014813
2115,339,15,57347,12884,0.816548,0.957627,0.005877,0.957627,0.994123,0.011682,0.817256,1.171759,0.014813
2116,339,15,57346,12885,0.816534,0.957627,0.005877,0.957627,0.994123,0.011682,0.817242,1.17178,0.014813
2117,339,15,57345,12886,0.81652,0.957627,0.005877,0.957627,0.994123,0.011682,0.817227,1.1718,0.014813
2118,339,15,57344,12887,0.816506,0.957627,0.005877,0.957627,0.994123,0.011682,0.817213,1.17182,0.014813
2119,339,15,57343,12888,0.816491,0.957627,0.005877,0.957627,0.994123,0.011682,0.817199,1.171841,0.014813
2120,339,15,57342,12889,0.816477,0.957627,0.005877,0.957627,0.994123,0.011683,0.817185,1.171861,0.014813
2121,339,15,57341,12890,0.816463,0.957627,0.005877,0.957627,0.994123,0.011683,0.817171,1.171881,0.014813
2122,339,15,57340,12891,0.816449,0.957627,0.005877,0.957627,0.994123,0.011683,0.817157,1.171902,0.014813
2123,339,15,57339,12892,0.816434,0.957627,0.005877,0.957627,0.994123,0.011683,0.817142,1.171922,0.014813
2124,339,15,57338,12893,0.81642,0.957627,0.005878,0.957627,0.994122,0.011683,0.817128,1.171942,0.014813
2125,339,15,57337,12894,0.816406,0.957627,0.005878,0.957627,0.994122,0.011684,0.817114,1.171963,0.014813
2126,339,15,57336,12895,0.816392,0.957627,0.005878,0.957627,0.994122,0.011684,0.8171,1.171983,0.014813
2127,339,15,57335,12896,0.816377,0.957627,0.005878,0.957627,0.994122,0.011684,0.817086,1.172003,0.014813
2128,339,15,57334,12897,0.816363,0.957627,0.005878,0.957627,0.994122,0.011684,0.817072,1.172023,0.014813
2129,339,15,57333,12898,0.816349,0.957627,0.005878,0.957627,0.994122,0.011684,0.817057,1.172044,0.014813
2130,339,15,57332,12899,0.816335,0.957627,0.005878,0.957627,0.994122,0.011685,0.817043,1.172064,0.014813
2131,339,15,57331,12900,0.81632,0.957627,0.005878,0.957627,0.994122,0.011685,0.817029,1.172084,0.014813
2132,339,15,57330,12901,0.816306,0.957627,0.005878,0.957627,0.994122,0.011685,0.817015,1.172105,0.014813
2133,339,15,57329,12902,0.816292,0.957627,0.005878,0.957627,0.994122,0.011685,0.817001,1.172125,0.014813
2134,339,15,57328,12903,0.816278,0.957627,0.005879,0.957627,0.994121,0.011685,0.816987,1.172145,0.014813
2135,339,15,57327,12904,0.816263,0.957627,0.005879,0.957627,0.994121,0.011686,0.816972,1.172166,0.014813
2136,339,15,57326,12905,0.816249,0.957627,0.005879,0.957627,0.994121,0.011686,0.816958,1.172186,0.014813
2137,339,15,57325,12906,0.816235,0.957627,0.005879,0.957627,0.994121,0.011686,0.816944,1.172206,0.014813
2138,339,15,57324,12907,0.816221,0.957627,0.005879,0.957627,0.994121,0.011686,0.81693,1.172227,0.014813
2139,339,15,57323,12908,0.816207,0.957627,0.005879,0.957627,0.994121,0.011686,0.816916,1.172247,0.014813
2140,339,15,57322,12909,0.816192,0.957627,0.005879,0.957627,0.994121,0.011687,0.816902,1.172267,0.014818
2141,339,15,57321,12910,0.816178,0.957627,0.005879,0.957627,0.994121,0.011687,0.816887,1.172288,0.014822
2142,338,16,57321,12910,0.816178,0.954802,0.005862,0.954802,0.994138,0.011653,0.816873,1.16885,0.014822
2143,337,17,57321,12910,0.816178,0.951977,0.005845,0.951977,0.994155,0.011618,0.816859,1.165412,0.014839
2144,337,17,57320,12911,0.816164,0.951977,0.005845,0.951977,0.994155,0.011618,0.816845,1.165432,0.014849
2145,337,17,57318,12913,0.816135,0.951977,0.005845,0.951977,0.994155,0.011619,0.816817,1.165473,0.014851
2146,337,17,57290,12941,0.815737,0.951977,0.005848,0.951977,0.994152,0.011624,0.81642,1.166039,0.014854
2147,337,17,57289,12942,0.815722,0.951977,0.005848,0.951977,0.994152,0.011625,0.816406,1.166059,0.014862
2148,337,17,57287,12944,0.815694,0.951977,0.005848,0.951977,0.994152,0.011625,0.816377,1.1661,0.014862
2149,337,17,57286,12945,0.81568,0.951977,0.005848,0.951977,0.994152,0.011625,0.816363,1.16612,0.014862
2150,337,17,57285,12946,0.815665,0.951977,0.005848,0.951977,0.994152,0.011626,0.816349,1.16614,0.014865
2151,337,17,57283,12948,0.815637,0.951977,0.005849,0.951977,0.994151,0.011626,0.816321,1.166181,0.014879
2152,337,17,57282,12949,0.815623,0.951977,0.005849,0.951977,0.994151,0.011626,0.816307,1.166201,0.01488
2153,337,17,57281,12950,0.815608,0.951977,0.005849,0.951977,0.994151,0.011626,0.816292,1.166221,0.01488
2154,337,17,57280,12951,0.815594,0.951977,0.005849,0.951977,0.994151,0.011627,0.816278,1.166241,0.01488
2155,337,17,57279,12952,0.81558,0.951977,0.005849,0.951977,0.994151,0.011627,0.816264,1.166262,0.01488
2156,337,17,57278,12953,0.815566,0.951977,0.005849,0.951977,0.994151,0.011627,0.81625,1.166282,0.01488
2157,337,17,57277,12954,0.815552,0.951977,0.005849,0.951977,0.994151,0.011627,0.816236,1.166302,0.01488
2158,337,17,57276,12955,0.815537,0.951977,0.005849,0.951977,0.994151,0.011627,0.816222,1.166322,0.01488
2159,337,17,57275,12956,0.815523,0.951977,0.005849,0.951977,0.994151,0.011628,0.816207,1.166343,0.01488
2160,337,17,57274,12957,0.815509,0.951977,0.00585,0.951977,0.99415,0.011628,0.816193,1.166363,0.01488
2161,337,17,57273,12958,0.815495,0.951977,0.00585,0.951977,0.99415,0.011628,0.816179,1.166383,0.01488
2162,337,17,57272,12959,0.81548,0.951977,0.00585,0.951977,0.99415,0.011628,0.816165,1.166403,0.01488
2163,337,17,57271,12960,0.815466,0.951977,0.00585,0.951977,0.99415,0.011628,0.816151,1.166423,0.01488
2164,337,17,57270,12961,0.815452,0.951977,0.00585,0.951977,0.99415,0.011629,0.816137,1.166444,0.01488
2165,337,17,57269,12962,0.815438,0.951977,0.00585,0.951977,0.99415,0.011629,0.816122,1.166464,0.01488
2166,337,17,57268,12963,0.815423,0.951977,0.00585,0.951977,0.99415,0.011629,0.816108,1.166484,0.01488
2167,337,17,57267,12964,0.815409,0.951977,0.00585,0.951977,0.99415,0.011629,0.816094,1.166504,0.01488
2168,337,17,57266,12965,0.815395,0.951977,0.00585,0.951977,0.99415,0.011629,0.81608,1.166525,0.01488
2169,337,17,57265,12966,0.815381,0.951977,0.00585,0.951977,0.99415,0.01163,0.816066,1.166545,0.01488
2170,337,17,57264,12967,0.815366,0.951977,0.005851,0.951977,0.994149,0.01163,0.816052,1.166565,0.01488
2171,337,17,57263,12968,0.815352,0.951977,0.005851,0.951977,0.994149,0.01163,0.816037,1.166586,0.01488
2172,337,17,57262,12969,0.815338,0.951977,0.005851,0.951977,0.994149,0.01163,0.816023,1.166606,0.01488
2173,337,17,57261,12970,0.815324,0.951977,0.005851,0.951977,0.994149,0.01163,0.816009,1.166626,0.01488
2174,337,17,57260,12971,0.815309,0.951977,0.005851,0.951977,0.994149,0.011631,0.815995,1.166646,0.01488
2175,337,17,57259,12972,0.815295,0.951977,0.005851,0.951977,0.994149,0.011631,0.815981,1.166667,0.01488
2176,337,17,57258,12973,0.815281,0.951977,0.005851,0.951977,0.994149,0.011631,0.815967,1.166687,0.01488
2177,337,17,57257,12974,0.815267,0.951977,0.005851,0.951977,0.994149,0.011631,0.815952,1.166707,0.01488
2178,337,17,57256,12975,0.815253,0.951977,0.005851,0.951977,0.994149,0.011631,0.815938,1.166727,0.01488
2179,337,17,57255,12976,0.815238,0.951977,0.005852,0.951977,0.994148,0.011632,0.815924,1.166748,0.01488
2180,337,17,57254,12977,0.815224,0.951977,0.005852,0.951977,0.994148,0.011632,0.81591,1.166768,0.01488
2181,337,17,57253,12978,0.81521,0.951977,0.005852,0.951977,0.994148,0.011632,0.815896,1.166788,0.01488
2182,337,17,57252,12979,0.815196,0.951977,0.005852,0.951977,0.994148,0.011632,0.815882,1.166808,0.01488
2183,337,17,57251,12980,0.815181,0.951977,0.005852,0.951977,0.994148,0.011632,0.815867,1.166829,0.014884
2184,337,17,57250,12981,0.815167,0.951977,0.005852,0.951977,0.994148,0.011633,0.815853,1.166849,0.014908
2185,337,17,57249,12982,0.815153,0.951977,0.005852,0.951977,0.994148,0.011633,0.815839,1.166869,0.014918
2186,337,17,57221,13010,0.814754,0.951977,0.005855,0.951977,0.994145,0.011638,0.815442,1.167437,0.014957
2187,337,17,57205,13026,0.814526,0.951977,0.005857,0.951977,0.994143,0.011642,0.815216,1.167761,0.014971
2188,337,17,57201,13030,0.814469,0.951977,0.005857,0.951977,0.994143,0.011642,0.815159,1.167843,0.014984
2189,337,17,57200,13031,0.814455,0.951977,0.005857,0.951977,0.994143,0.011643,0.815145,1.167863,0.014998
2190,337,17,57196,13035,0.814398,0.951977,0.005858,0.951977,0.994142,0.011643,0.815088,1.167944,0.015007
2191,337,17,57195,13036,0.814384,0.951977,0.005858,0.951977,0.994142,0.011644,0.815074,1.167964,0.015009
2192,337,17,57194,13037,0.81437,0.951977,0.005858,0.951977,0.994142,0.011644,0.81506,1.167985,0.015009
2193,337,17,57187,13044,0.81427,0.951977,0.005858,0.951977,0.994142,0.011645,0.814961,1.168127,0.015015
2194,336,18,57187,13044,0.81427,0.949153,0.005841,0.949153,0.994159,0.011611,0.814947,1.164681,0.015037
2195,336,18,57185,13046,0.814242,0.949153,0.005841,0.949153,0.994159,0.011611,0.814918,1.164721,0.015044
2196,336,18,57184,13047,0.814227,0.949153,0.005841,0.949153,0.994159,0.011611,0.814904,1.164742,0.015069
2197,336,18,57109,13122,0.813159,0.949153,0.005849,0.949153,0.994151,0.011626,0.813841,1.166262,0.015069
2198,336,18,57107,13124,0.813131,0.949153,0.005849,0.949153,0.994151,0.011627,0.813813,1.166303,0.015069
2199,336,18,57106,13125,0.813117,0.949153,0.005849,0.949153,0.994151,0.011627,0.813799,1.166323,0.015069
2200,336,18,57104,13127,0.813088,0.949153,0.00585,0.949153,0.99415,0.011628,0.813771,1.166364,0.015069
2201,336,18,57102,13129,0.81306,0.949153,0.00585,0.949153,0.99415,0.011628,0.813742,1.166404,0.015069
2202,336,18,57101,13130,0.813046,0.949153,0.00585,0.949153,0.99415,0.011628,0.813728,1.166425,0.015069
2203,336,18,57100,13131,0.813031,0.949153,0.00585,0.949153,0.99415,0.011628,0.813714,1.166445,0.015069
2204,336,18,57099,13132,0.813017,0.949153,0.00585,0.949153,0.99415,0.011629,0.8137,1.166465,0.015069
2205,336,18,57098,13133,0.813003,0.949153,0.00585,0.949153,0.99415,0.011629,0.813686,1.166486,0.015069
2206,336,18,57097,13134,0.812989,0.949153,0.00585,0.949153,0.99415,0.011629,0.813671,1.166506,0.015069
2207,336,18,57096,13135,0.812974,0.949153,0.00585,0.949153,0.99415,0.011629,0.813657,1.166526,0.015069
2208,336,18,57095,13136,0.81296,0.949153,0.00585,0.949153,0.99415,0.011629,0.813643,1.166547,0.015069
2209,336,18,57094,13137,0.812946,0.949153,0.005851,0.949153,0.994149,0.01163,0.813629,1.166567,0.015069
2210,336,18,57093,13138,0.812932,0.949153,0.005851,0.949153,0.994149,0.01163,0.813615,1.166587,0.015069
2211,336,18,57092,13139,0.812917,0.949153,0.005851,0.949153,0.994149,0.01163,0.813601,1.166607,0.015069
2212,336,18,57091,13140,0.812903,0.949153,0.005851,0.949153,0.994149,0.01163,0.813586,1.166628,0.015069
2213,336,18,57090,13141,0.812889,0.949153,0.005851,0.949153,0.994149,0.01163,0.813572,1.166648,0.015069
2214,336,18,57089,13142,0.812875,0.949153,0.005851,0.949153,0.994149,0.011631,0.813558,1.166668,0.015069
2215,336,18,57088,13143,0.81286,0.949153,0.005851,0.949153,0.994149,0.011631,0.813544,1.166689,0.015069
2216,336,18,57087,13144,0.812846,0.949153,0.005851,0.949153,0.994149,0.011631,0.81353,1.166709,0.015069
2217,336,18,57086,13145,0.812832,0.949153,0.005851,0.949153,0.994149,0.011631,0.813516,1.166729,0.015069
2218,336,18,57085,13146,0.812818,0.949153,0.005852,0.949153,0.994148,0.011631,0.813501,1.16675,0.015069
2219,336,18,57084,13147,0.812803,0.949153,0.005852,0.949153,0.994148,0.011632,0.813487,1.16677,0.015069
2220,336,18,57083,13148,0.812789,0.949153,0.005852,0.949153,0.994148,0.011632,0.813473,1.16679,0.015069
2221,336,18,57082,13149,0.812775,0.949153,0.005852,0.949153,0.994148,0.011632,0.813459,1.166811,0.015069
2222,336,18,57081,13150,0.812761,0.949153,0.005852,0.949153,0.994148,0.011632,0.813445,1.166831,0.015069
2223,336,18,57080,13151,0.812747,0.949153,0.005852,0.949153,0.994148,0.011632,0.813431,1.166851,0.015069
2224,336,18,57079,13152,0.812732,0.949153,0.005852,0.949153,0.994148,0.011633,0.813416,1.166872,0.015069
2225,336,18,57078,13153,0.812718,0.949153,0.005852,0.949153,0.994148,0.011633,0.813402,1.166892,0.015069
2226,336,18,57077,13154,0.812704,0.949153,0.005852,0.949153,0.994148,0.011633,0.813388,1.166912,0.015069
2227,336,18,57076,13155,0.81269,0.949153,0.005852,0.949153,0.994148,0.011633,0.813374,1.166933,0.015069
2228,336,18,57075,13156,0.812675,0.949153,0.005853,0.949153,0.994147,0.011633,0.81336,1.166953,0.015069
2229,336,18,57074,13157,0.812661,0.949153,0.005853,0.949153,0.994147,0.011634,0.813346,1.166973,0.015069
2230,336,18,57073,13158,0.812647,0.949153,0.005853,0.949153,0.994147,0.011634,0.813331,1.166994,0.015069
2231,336,18,57072,13159,0.812633,0.949153,0.005853,0.949153,0.994147,0.011634,0.813317,1.167014,0.015069
2232,336,18,57071,13160,0.812618,0.949153,0.005853,0.949153,0.994147,0.011634,0.813303,1.167034,0.015071
2233,336,18,57070,13161,0.812604,0.949153,0.005853,0.949153,0.994147,0.011634,0.813289,1.167055,0.015071
2234,336,18,57069,13162,0.81259,0.949153,0.005853,0.949153,0.994147,0.011635,0.813275,1.167075,0.015072
2235,336,18,57068,13163,0.812576,0.949153,0.005853,0.949153,0.994147,0.011635,0.813261,1.167095,0.015073
2236,336,18,57067,13164,0.812561,0.949153,0.005853,0.949153,0.994147,0.011635,0.813246,1.167116,0.015078
2237,336,18,57066,13165,0.812547,0.949153,0.005853,0.949153,0.994147,0.011635,0.813232,1.167136,0.015082
2238,336,18,57027,13204,0.811992,0.949153,0.005857,0.949153,0.994143,0.011643,0.81268,1.167929,0.015082
2239,336,18,57025,13206,0.811963,0.949153,0.005858,0.949153,0.994142,0.011643,0.812651,1.16797,0.015082
2240,336,18,57024,13207,0.811949,0.949153,0.005858,0.949153,0.994142,0.011644,0.812637,1.16799,0.015082
2241,336,18,57023,13208,0.811935,0.949153,0.005858,0.949153,0.994142,0.011644,0.812623,1.168011,0.015082
2242,336,18,57022,13209,0.811921,0.949153,0.005858,0.949153,0.994142,0.011644,0.812609,1.168031,0.015082
2243,336,18,57021,13210,0.811906,0.949153,0.005858,0.949153,0.994142,0.011644,0.812595,1.168052,0.015082
2244,336,18,57020,13211,0.811892,0.949153,0.005858,0.949153,0.994142,0.011644,0.812581,1.168072,0.015082
2245,336,18,57019,13212,0.811878,0.949153,0.005858,0.949153,0.994142,0.011645,0.812566,1.168092,0.015082
2246,336,18,57018,13213,0.811864,0.949153,0.005858,0.949153,0.994142,0.011645,0.812552,1.168113,0.015082
2247,336,18,57017,13214,0.811849,0.949153,0.005858,0.949153,0.994142,0.011645,0.812538,1.168133,0.015082
2248,336,18,57016,13215,0.811835,0.949153,0.005859,0.949153,0.994141,0.011645,0.812524,1.168153,0.015083
2249,336,18,57015,13216,0.811821,0.949153,0.005859,0.949153,0.994141,0.011645,0.81251,1.168174,0.015084
2250,336,18,57014,13217,0.811807,0.949153,0.005859,0.949153,0.994141,0.011646,0.812496,1.168194,0.015086
2251,336,18,57013,13218,0.811793,0.949153,0.005859,0.949153,0.994141,0.011646,0.812481,1.168214,0.01509
2252,336,18,56980,13251,0.811323,0.949153,0.005862,0.949153,0.994138,0.011653,0.812014,1.168887,0.01509
2253,336,18,56979,13252,0.811308,0.949153,0.005862,0.949153,0.994138,0.011653,0.812,1.168907,0.015092
2254,336,18,56978,13253,0.811294,0.949153,0.005862,0.949153,0.994138,0.011653,0.811986,1.168928,0.015096
2255,336,18,56955,13276,0.810967,0.949153,0.005865,0.949153,0.994135,0.011658,0.81166,1.169397,0.015096
2256,336,18,56954,13277,0.810952,0.949153,0.005865,0.949153,0.994135,0.011658,0.811646,1.169418,0.015096
2257,336,18,56953,13278,0.810938,0.949153,0.005865,0.949153,0.994135,0.011658,0.811631,1.169438,0.015096
2258,336,18,56952,13279,0.810924,0.949153,0.005865,0.949153,0.994135,0.011658,0.811617,1.169458,0.015096
2259,336,18,56951,13280,0.81091,0.949153,0.005865,0.949153,0.994135,0.011658,0.811603,1.169479,0.015096
2260,336,18,56950,13281,0.810895,0.949153,0.005865,0.949153,0.994135,0.011659,0.811589,1.169499,0.015096
2261,336,18,56949,13282,0.810881,0.949153,0.005865,0.949153,0.994135,0.011659,0.811575,1.16952,0.015096
2262,336,18,56948,13283,0.810867,0.949153,0.005866,0.949153,0.994134,0.011659,0.811561,1.16954,0.015096
2263,336,18,56947,13284,0.810853,0.949153,0.005866,0.949153,0.994134,0.011659,0.811546,1.16956,0.015096
2264,336,18,56946,13285,0.810839,0.949153,0.005866,0.949153,0.994134,0.011659,0.811532,1.169581,0.015096
2265,336,18,56945,13286,0.810824,0.949153,0.005866,0.949153,0.994134,0.01166,0.811518,1.169601,0.015099
2266,336,18,56944,13287,0.81081,0.949153,0.005866,0.949153,0.994134,0.01166,0.811504,1.169622,0.015104
2267,336,18,56818,13413,0.809016,0.949153,0.005879,0.949153,0.994121,0.011685,0.809719,1.1722,0.015104
2268,336,18,56816,13415,0.808987,0.949153,0.005879,0.949153,0.994121,0.011686,0.80969,1.172241,0.015104
2269,336,18,56815,13416,0.808973,0.949153,0.005879,0.949153,0.994121,0.011686,0.809676,1.172262,0.015104
2270,336,18,56814,13417,0.808959,0.949153,0.005879,0.949153,0.994121,0.011686,0.809662,1.172282,0.015104
2271,336,18,56812,13419,0.808931,0.949153,0.005879,0.949153,0.994121,0.011687,0.809634,1.172323,0.015104
2272,336,18,56811,13420,0.808916,0.949153,0.00588,0.949153,0.99412,0.011687,0.80962,1.172344,0.015104
2273,336,18,56810,13421,0.808902,0.949153,0.00588,0.949153,0.99412,0.011687,0.809605,1.172364,0.015104
2274,336,18,56809,13422,0.808888,0.949153,0.00588,0.949153,0.99412,0.011687,0.809591,1.172385,0.015104
2275,336,18,56805,13426,0.808831,0.949153,0.00588,0.949153,0.99412,0.011688,0.809535,1.172467,0.015104
2276,336,18,56804,13427,0.808817,0.949153,0.00588,0.949153,0.99412,0.011688,0.80952,1.172487,0.015104
2277,336,18,56800,13431,0.80876,0.949153,0.005881,0.949153,0.994119,0.011689,0.809464,1.17257,0.015104
2278,336,18,56796,13435,0.808703,0.949153,0.005881,0.949153,0.994119,0.01169,0.809407,1.172652,0.015104
2279,336,18,56788,13443,0.808589,0.949153,0.005882,0.949153,0.994118,0.011691,0.809294,1.172816,0.015104
2280,336,18,56782,13449,0.808503,0.949153,0.005883,0.949153,0.994117,0.011693,0.809209,1.172939,0.015105
2281,336,18,56780,13451,0.808475,0.949153,0.005883,0.949153,0.994117,0.011693,0.80918,1.17298,0.015106
2282,336,18,56778,13453,0.808446,0.949153,0.005883,0.949153,0.994117,0.011693,0.809152,1.173021,0.015107
2283,336,18,56775,13456,0.808404,0.949153,0.005883,0.949153,0.994117,0.011694,0.80911,1.173083,0.015109
2284,336,18,56752,13479,0.808076,0.949153,0.005886,0.949153,0.994114,0.011699,0.808784,1.173555,0.015109
2285,336,18,56751,13480,0.808062,0.949153,0.005886,0.949153,0.994114,0.011699,0.80877,1.173576,0.015109
2286,336,18,56750,13481,0.808048,0.949153,0.005886,0.949153,0.994114,0.011699,0.808755,1.173597,0.015109
2287,336,18,56749,13482,0.808033,0.949153,0.005886,0.949153,0.994114,0.011699,0.808741,1.173617,0.015109
2288,336,18,56748,13483,0.808019,0.949153,0.005886,0.949153,0.994114,0.0117,0.808727,1.173638,0.015109
2289,336,18,56747,13484,0.808005,0.949153,0.005886,0.949153,0.994114,0.0117,0.808713,1.173658,0.01511
2290,336,18,56746,13485,0.807991,0.949153,0.005886,0.949153,0.994114,0.0117,0.808699,1.173679,0.01511
2291,336,18,56745,13486,0.807977,0.949153,0.005886,0.949153,0.994114,0.0117,0.808685,1.173699,0.015112
2292,336,18,56744,13487,0.807962,0.949153,0.005886,0.949153,0.994114,0.0117,0.80867,1.17372,0.015113
2293,336,18,56743,13488,0.807948,0.949153,0.005887,0.949153,0.994113,0.011701,0.808656,1.17374,0.015116
2294,336,18,56742,13489,0.807934,0.949153,0.005887,0.949153,0.994113,0.011701,0.808642,1.173761,0.015117
2295,336,18,56711,13520,0.807492,0.949153,0.00589,0.949153,0.99411,0.011707,0.808203,1.174399,0.015117
2296,336,18,56710,13521,0.807478,0.949153,0.00589,0.949153,0.99411,0.011707,0.808189,1.174419,0.015117
2297,336,18,56708,13523,0.80745,0.949153,0.00589,0.949153,0.99411,0.011708,0.80816,1.174461,0.015117
2298,336,18,56707,13524,0.807435,0.949153,0.00589,0.949153,0.99411,0.011708,0.808146,1.174481,0.015117
2299,336,18,56705,13526,0.807407,0.949153,0.00589,0.949153,0.99411,0.011708,0.808118,1.174522,0.015118
2300,336,18,56698,13533,0.807307,0.949153,0.005891,0.949153,0.994109,0.01171,0.808019,1.174667,0.015123
2301,336,18,56697,13534,0.807293,0.949153,0.005891,0.949153,0.994109,0.01171,0.808005,1.174687,0.015123
2302,336,18,56681,13550,0.807065,0.949153,0.005893,0.949153,0.994107,0.011713,0.807778,1.175017,0.015123
2303,336,18,56680,13551,0.807051,0.949153,0.005893,0.949153,0.994107,0.011713,0.807764,1.175037,0.015123
2304,336,18,56679,13552,0.807037,0.949153,0.005893,0.949153,0.994107,0.011714,0.80775,1.175058,0.015123
2305,336,18,56678,13553,0.807023,0.949153,0.005893,0.949153,0.994107,0.011714,0.807735,1.175079,0.015123
2306,336,18,56677,13554,0.807008,0.949153,0.005893,0.949153,0.994107,0.011714,0.807721,1.175099,0.015123
2307,336,18,56676,13555,0.806994,0.949153,0.005893,0.949153,0.994107,0.011714,0.807707,1.17512,0.01513
2308,336,18,56675,13556,0.80698,0.949153,0.005894,0.949153,0.994106,0.011714,0.807693,1.17514,0.015131
2309,336,18,56646,13585,0.806567,0.949153,0.005897,0.949153,0.994103,0.01172,0.807282,1.175739,0.015131
2310,336,18,56645,13586,0.806553,0.949153,0.005897,0.949153,0.994103,0.011721,0.807268,1.175759,0.015131
